,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
10/31/2024 12:08:06,2.34375,4.6875,0,1.5625,0,7.8125,2.734375,4.71587467,99.81576,0.5265697,0.632435143,0.445841819,0.390557736,0.332010835,0.5381351,54.875,2595.20972,3244.01221,3244.01221,3244.01221,2595.20972,2595.20972,2.86555028,63.7285271,9.77776,5.565071,400,400,0.001,1,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.563001,105.273438,7.8125,74.0584
10/31/2024 12:08:08,0.78125,8.59375,2.34375,4.6875,5.46875,8.59375,5.078125,6.70175552,99.81576,0.81741786,0.799066842,0.7271972,0.8876918,0.9430671,0.837625444,56.375,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,5.012066,63.7495575,9.780987,5.561844,400,400,0.001,1,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.612,80.9082,6.591797,74.0584
10/31/2024 12:08:10,0.78125,8.59375,0,0,0,0,1.5625,3.881514,99.81576,0.482500941,0.726781249,0.25972718,0.303732455,0.3204938,0.1893688,56.25,2595.20972,2595.20972,3244.01221,2595.20972,2595.20972,2595.20972,2.28260422,63.7382736,9.779255,5.56357574,400,400,0.001,0,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.607,79.19922,7.71484375,74.0584
10/31/2024 12:08:12,0,1.5625,0,0.78125,0,0,0.390625,3.51567769,99.81576,0.386058569,0.3582749,0.223641947,0.3436139,0.370022148,0.1600904,55.5,2595.20972,3244.01221,3244.01221,2595.20972,3244.01221,2595.20972,1.841702,63.70468,9.774101,5.5687294,400,400,0.001,0,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.429001,110.058594,7.6171875,74.0584
10/31/2024 12:08:14,1.5625,0,0,0,0,0,0.260418653,3.48714614,99.81576,0.423498,0.479181021,0.179397374,0.3306567,0.243708462,0.129642025,55,2595.20972,3244.01221,2595.20972,3244.01221,3244.01221,2595.20972,1.78608358,63.68576,9.771198,5.57163239,400,400,0.001,0,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.580001,72.65625,7.51953125,74.0584
10/31/2024 12:08:16,0.78125,0,0.78125,0,0.78125,3.90625,1.04166865,3.53476477,99.81576,0.3324066,0.361132741,0.197651431,0.303329885,0.3775028,0.265093982,54.625,3244.01221,3244.01221,2595.20972,2595.20972,3244.01221,3244.01221,1.83711743,63.6756668,9.76964951,5.573181,400,400,0.001,0,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.43,58.203125,6.689453,74.0584
10/31/2024 12:08:18,0.78125,0.78125,0,0.78125,0,0,0.390625,4.352352,99.81576,0.500769556,0.4497756,0.3279824,0.322309345,0.3333197,0.272143662,54.625,1397.42065,1397.42065,1397.42065,1397.42065,1397.42065,1397.42065,2.20630026,63.66694,9.768311,5.57452,400,400,0.001,4,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.544001,84.81445,7.91015625,74.0584
10/31/2024 12:08:20,2.34375,2.34375,0,0.78125,0,0,0.911456347,3.17504334,99.81576,0.27090767,0.200322241,0.15392068,0.29837352,0.137495622,0.127116486,54.375,3244.01221,3244.01221,2595.20972,3244.01221,3244.01221,3244.01221,1.1881361,63.6651726,9.76804,5.574791,400,400,0.001,0,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.474,113.183594,7.470703,74.0584
10/31/2024 12:08:22,0.78125,3.125,0.78125,0.78125,3.125,1.5625,1.69270635,4.459243,99.81576,0.416704774,0.5588264,0.371743321,0.393688232,0.3843232,0.247062713,55.75,1397.42065,1397.42065,1397.42065,1397.42065,1397.42065,1397.42065,2.37234855,63.692646,9.772255,5.57057571,400,400,0.001,3,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.469001,90.57617,7.373047,74.0584
10/31/2024 12:08:24,1.5625,0,3.90625,0,0,0,0.911456347,4.735496,99.81576,0.7066526,0.6687493,0.639948249,0.4110039,0.3240422,0.265892833,55.875,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3.016289,63.7328262,9.77841949,5.564411,400,400,0.001,5,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.5720005,76.31836,7.03125,74.0584
10/31/2024 12:08:26,3.125,2.34375,0.78125,0,1.5625,0,1.30208135,4.540723,99.81576,0.5518893,0.657789052,0.414265633,0.4762576,0.471690565,0.2417594,56,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,2.81365156,63.7201958,9.776482,5.566349,400,400,0.001,3,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.504001,74.70703,7.421875,74.0584
10/31/2024 12:08:28,0,0.78125,1.5625,0,4.6875,0.78125,1.30208135,9.053058,99.81576,1.24461567,1.54584908,1.24196517,0.852008,0.78726,0.4130241,56.25,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,2595.20972,6.084722,63.676857,9.769833,5.572998,400,1600,0.001,6,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.363001,118.115234,8.203125,74.05837
10/31/2024 12:08:29,7.8125,2.34375,0,20.3125,0,7.8125,6.380206,7.863809,99.81576,0.8893009,1.01304758,0.7022445,0.922445655,0.562468,0.8554379,56.875,3244.01221,2595.20972,2595.20972,2595.20972,2595.20972,2595.20972,4.94494438,63.64414,9.764812,5.578018,400,1600,0.001,3,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.10000014,43.4082031,7.91015625,74.05837
10/31/2024 12:08:31,3.90625,25.78125,0,5.54315472,2.34375,3.90625,6.91344166,9.563405,99.81576,1.10525382,1.55651915,1.12906408,1.18619335,1.01808691,0.719954967,57.625,2595.20972,2595.20972,2595.20972,3244.01221,2595.20972,2595.20972,6.715072,64.15828,9.843697,5.499134,400,400,0.001,5,0,210.000015,374.999023,0,0,0,0,1,4096,132,3964,3.22265625,8.423,91.94336,8.691406,74.05837
10/31/2024 12:08:32,0.78125,20.7812481,3.125,0,16.1658649,1.5625,7.06930733,7.60551262,99.81576,0.964805663,0.9971282,0.775544167,0.517160058,0.7569406,0.5462413,57.5,3244.01221,3244.01221,2595.20972,3244.01221,2595.20972,2595.20972,4.55782,64.13643,9.840343,5.502487,675,1600,0.001,4,0,210.000015,374.999023,0,0,0,0,1,4096,132,3964,3.22265625,3.10000014,70.6543,8.691406,74.05837
10/31/2024 12:08:33,7.03125,22.0734119,4.6875,0,0,0,5.632025,7.30761433,99.81576,1.04781985,1.14685,0.669741154,0.6147518,0.5145034,0.549569547,57.375,3244.01221,3244.01221,3244.01221,2595.20972,2595.20972,2595.20972,4.543236,64.25162,9.858017,5.48481369,400,400,0.001,6,0,210.000015,374.999023,0,0,0,0,1,4096,132,3964,3.22265625,3.10000014,83.10547,8.7890625,74.05837
10/31/2024 12:08:35,0.78125,0,2.34375,2.34375,0.78125,0,1.04166865,5.30746746,99.81576,0.818020463,0.975736558,0.7002675,0.6341666,0.4217904,0.370115966,57,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3.92009735,64.14377,9.841469,5.501362,400,400,0.001,6,0,210.000015,374.999023,0,0,0,0,1,4096,132,3964,3.22265625,8.629001,65.33203,7.2265625,74.05837
10/31/2024 12:08:37,3.125,1.5625,2.34375,5.46875,4.6875,6.25,3.90625,7.61324549,99.81576,1.101336,1.06965244,0.951714158,0.8509453,0.7971614,0.7665791,57.375,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,5.53738832,64.20033,9.850147,5.49268341,400,400,0.001,5,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,8.608001,106.689453,8.0078125,74.05837
10/31/2024 12:08:38,3.90625,15.625,3.90625,0.78125,10.15625,0,5.729169,8.032391,99.81576,1.03152215,1.01510084,0.7382174,0.5296506,0.903500259,0.6695376,58,2595.20972,2595.20972,3244.01221,2595.20972,3244.01221,2595.20972,4.887529,64.34344,9.872105,5.470726,400,1600,0.001,4,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.10000014,79.5410156,7.8125,74.05837
10/31/2024 12:08:39,14.84375,18.03075,9.375,0,1.5625,0,7.301998,9.512379,99.81576,1.18905127,1.25190687,1.07188678,0.894415557,1.02834964,0.6589425,58.375,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,3244.01221,6.09455252,64.7177,9.929527,5.41330338,400,1600,0.001,10,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.10000014,95.75195,7.763672,74.05837
10/31/2024 12:08:40,9.290862,14.0625,19.53125,3.90625,8.59375,1.5625,9.491187,13.4482574,99.81576,1.64741027,1.22484386,1.866544,1.68058908,1.57048225,1.28537774,61,2595.20972,3244.01221,2595.20972,2595.20972,2595.20972,2595.20972,9.275248,65.19316,10.0024757,5.340355,400,1600,0.001,10,0,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.10000014,76.9043,7.12890625,74.05837
